,ENSG00000242802,ENSG00000177082,ENSG00000170873,ENSG00000170345,ENSG00000157224,ENSG00000144959,ENSG00000144199,ENSG00000131910,ENSG00000129991,ENSG00000121766,ENSG00000120158,ENSG00000116791,ENSG00000239857,ENSG00000204634,ENSG00000204305,ENSG00000203667,ENSG00000188038,ENSG00000185324,ENSG00000185220,ENSG00000173531,ENSG00000173258,ENSG00000124302,ENSG00000114841,ENSG00000243989,ENSG00000205213,ENSG00000198417,ENSG00000196091,ENSG00000185650,ENSG00000184925,ENSG00000182508,ENSG00000171766,ENSG00000166451,ENSG00000165821,ENSG00000164776,ENSG00000164087,ENSG00000148680,ENSG00000148604,ENSG00000144369,ENSG00000141401,ENSG00000137142,ENSG00000136160,ENSG00000131773,ENSG00000131773,ENSG00000189184,ENSG00000185187,ENSG00000163378,ENSG00000135480,ENSG00000135480,ENSG00000172345,ENSG00000172345,ENSG00000168389,ENSG00000166140,ENSG00000163874,ENSG00000151414,ENSG00000142748,ENSG00000134202,ENSG00000115884,ENSG00000239672,ENSG00000187867,ENSG00000141750,ENSG00000135502,ENSG00000121297,ENSG00000115687,ENSG00000161888,ENSG00000123219,ENSG00000164736,ENSG00000136997,ENSG00000134294,ENSG00000206172,ENSG00000206172,Group,AGE
GTEX-14JIY,-0.4106918493763864,0.5671227743695628,0.6159826015531,2.3877827563957124,0.740345055954472,-0.3422437151013414,-1.4114207331539514,0.7727488865133035,-1.6153374626791548,1.0856383449292142,-1.5409851545703017,1.3505796490954225,0.9029264471526139,-1.014536788023316,-0.34239252117803104,0.7450611337895281,-0.05128835911134871,-1.4419882496619651,0.2147782150793881,-1.973273601249436,0.9955745749678686,0.15936589261598885,-0.06529473312188129,-1.8548826066286668,-1.4486622878971258,-1.3204069137866885,-1.7696069011774527,0.2959593387046883,-0.9962660846008576,-0.6105355132382101,-1.0985371359390685,-0.340485688110177,-1.3257975351998272,-1.5743130868988295,0.09061993140293934,-0.26466315282687586,-1.4503990243666387,-1.3564648137075326,-1.8470864975543753,0.4462817814604857,-2.0204921337321595,-0.050610594420505986,0.8539296234027423,-0.54355730710402,2.290186270229584,-1.861427268542246,-0.25053577189314097,0.9662029936360831,-0.17897507008563818,0.4063013316401264,-0.7108812467123662,-0.15051418396539684,0.34846685373304226,0.9632553389384704,-0.7726980112465202,1.7798050052700778,0.12098880376223364,1.7196027006312788,-0.04028011932608803,0.3549438520163595,1.9519283114289656,0.49448578233855917,0.8750005432478096,0.4657104482113919,1.2837697761539761,0.3703060603951596,-0.7967255091839877,-0.36466466869969577,1.0156194556368852,0.420720192111664,old,60.0
GTEX-15DCD,0.851937897177881,1.3827052856814925,2.2394076401902203,-0.9871584934033237,-0.34870962542709455,0.08067386988826304,0.15333031893637147,-1.1255004813423857,-2.105490240567194,-0.6675614049921932,-0.14747391225973944,-2.384451151332745,-0.5333302786887968,0.40171616020092754,0.47650767533325505,-0.05139657389998016,0.7827247620251244,-0.017072865781016414,1.0136766286720253,1.1133167942822517,0.3544430603497971,-1.1161011313808984,0.7596482778237903,0.503938867688381,-1.0471433731725743,0.6347188853904858,0.27812639247161725,-0.2555322835352523,0.09275337174293626,0.33297323821074654,-0.39397836475124504,-1.1837766384901367,0.30079583061290205,1.1930288097362016,0.24663481080983815,-0.557396738193442,-0.2840467821645275,-1.4089277613335094,-0.21564208151826503,-1.0796402781779795,-0.9307972428050496,0.4458523803644842,-0.12993098185502902,1.8023230026384476,-1.6002585659693493,-0.08217656421412557,-0.3739219366046851,-0.6180968118416204,-0.3026406399069026,-0.2505912376350854,1.2862924551543122,1.6786090430481424,-0.5612971293789457,-1.1108543867381693,-0.531317690796132,-0.4564582853795583,0.10755627074821937,0.3756540537378489,1.6224355085333968,0.33670256593675435,-1.0008420701566076,-0.7571875428128634,-0.406475019125277,-0.7404657021335833,-0.945505112369056,0.7144232839266068,0.30272048390316136,-0.36330723183778363,-1.1644292175669138,-0.7836496046320955,old,70.0
GTEX-15G19,0.6297793962838358,0.800001369521303,-0.6654156039632348,0.1747536827009842,1.4467754456624784,-0.5041028434960445,-1.2834158904874273,-0.3462476548677664,-0.6432700340157388,-0.9490094410123326,0.22039631121140021,0.491238309361625,-0.7283929702770484,-0.9512533813238145,-1.2551441917439456,0.578128096006254,-0.24288875469986174,0.3217413653472543,1.6942361497944731,-1.6973858386594218,-0.48622507755647953,-0.09418739907563234,-0.7874015205045788,-0.21811727441503148,-0.32306011844061866,-1.1864621659619827,0.14784685618834234,0.6804210198581787,-1.0494732201039023,-0.1260640141983605,1.0454198459101118,-1.462560966046118,0.6098878818111417,0.7483456852861398,-0.14866532152732553,-0.8705401014959955,1.6928402672656702,-0.5424367022993114,0.0439537191720026,-0.6895785615461624,-1.0831842927697786,2.0087131584208433,0.3193543073281034,0.6621810010377432,-0.5429831280749537,1.1665888254357233,0.18169454144015984,0.39771177244301753,-0.9800467621691116,-1.5243807972601406,0.19673955101809595,-1.5392197216637091,0.3546504280327358,-0.6972709665898198,1.1196645421093154,-1.2414749419818982,-1.0666807894368309,-0.3026764783003933,-0.04843127553564341,-0.04483428160592745,-1.1474752843510723,-0.5635262464498161,0.6680692151406066,-0.4771211661004406,-0.09570846909326104,-0.024949936511797423,1.2495793391516228,-0.16294578567382972,-0.6583987928162716,-0.4468153990648386,old,60.0
GTEX-16GPK,-0.5790611335030141,-0.725473026038395,0.06507077556621645,2.27355012315122,-0.17893208450877462,0.09572949774610941,-0.18117205840774966,-0.40432791204804974,-1.307465532026392,-0.14043358630881952,0.04885945324137143,1.1578393446646507,-1.823292495957292,-0.6339480077968552,-0.021050851763320375,1.0727695761042666,0.14851088487015562,1.309217651389208,-0.46062691311112725,0.3144822732127215,-0.9294722478747929,2.4105847971896126,0.1642579427643061,1.2570350546811473,2.0814232534331945,0.5072065029546754,1.0392181346002152,1.9064881454816527,1.250261702106999,1.1636426926238375,1.7831999185612484,-1.2748130383004048,1.6379438206451393,0.9603029539054517,-0.9587790956407728,-1.1074165696062335,0.2455843773997332,1.3349237224530912,0.9254909280961152,-0.43230846045199556,2.194130400572123,-1.4488900827322404,-1.7457427776792938,-1.502243267192998,-0.6761336996419092,-1.2679275595228923,0.6548914227034045,-0.8611068139260017,-2.3475061637630583,0.44662362906108777,-0.36429758997415973,0.027350724584578552,0.6761155626629788,-0.12141581973334044,1.5286460580093792,-0.6939422755504485,0.7747649495674261,-1.239817555376662,-0.8541690993145136,-0.8022292109101785,-1.0885731778049461,-0.5945629754690633,-1.214838613358906,0.5312419833047197,0.6680146397432082,1.701328814391842,2.4445688120328755,0.14389152580440637,-0.6314581110434505,-0.41542540954172286,old,60.0
GTEX-18A6Q,0.05369869921941415,-1.2758793438141431,-0.2969031947467309,0.24204375390595684,-2.0569894842545726,1.174771013455493,0.1820901422406864,-0.06318775769033876,-1.2809691205162421,-0.4201716150561363,-0.5137327490505821,1.004669106753791,-0.5829666696911509,-1.5444591716087166,-1.0474315211545777,-0.7046936323672659,-0.5877617211789472,0.024208823357991696,0.5094847711229067,-1.392295083128997,-1.447546135898908,0.1588950687865728,-1.191418121647747,1.211012425241465,-0.42505725063620686,0.8707612771598741,0.3612932784265302,-0.6851228652885764,-0.2595589775774375,-0.20836292375973073,1.4399697754071927,-0.8203646325561348,2.09657504460892,1.2855140700266823,0.7148182320349782,-0.8299988206186091,0.7027919593642697,-0.39904710567543045,0.9983295848035677,-0.5099720454117995,-0.041014417122514385,-0.8597494049839449,-0.20589061344634302,0.2620380064454161,-0.450744385618293,-0.42455877283275084,-1.4575092217071854,-1.1020576706487777,0.15422112681779673,-1.0665877422022438,0.019166887769170627,-0.7291075890702249,0.29280127190478156,-0.32440204525454924,-0.9942224881795294,0.03627403329763491,-0.40889402189242424,1.9255663498785378,-0.3075811595499949,0.4465725400777047,0.9402219543341617,-0.4211560383259237,2.9460609976286425,-0.14924536162905336,-0.09663987600693036,1.3434535103626577,0.8932074357433892,-0.564969661875634,-1.1368062804152164,-1.4833931510709912,old,60.0
GTEX-1A8G7,-1.0257830688983889,-1.0046245390816795,1.8876279206447555,-0.796826495712814,0.154979997996081,-0.2694031777266896,-0.0727878792299528,0.01798634118111588,-1.4172450913432668,-0.5015885693823152,-1.2481436858953185,1.1418132396800436,-1.460334221501417,-0.5243809425389983,0.7484765363386289,0.4343980421591756,-0.6372161894947853,0.732978277350724,0.7865239143491505,-0.28312584621778203,0.010792255508175277,0.5090584815182029,-0.7965730856509777,0.8535411252251819,0.8058044699535788,2.473194377617157,1.2472010090094283,1.154178667225234,0.4709766533899075,0.806401455313825,1.673883060309357,-1.2788126343106592,0.9209607520328034,0.5354108313439245,-1.0108269836539183,-1.4196899876763966,-0.24098173113712654,1.434902764330715,0.4305285325676359,-0.605673335746704,1.101841186594125,0.29062296231182894,-0.8220418414119065,-0.308590565270496,-2.4355540955648323,-0.23799715596205864,-0.935634684740413,0.5309762944725008,-1.4181832177251537,-2.2944348961603245,-0.8922798715010779,0.9041404268846774,1.0150274436187312,-0.48456801829581786,-1.2404334445970462,-0.5847154869430973,-0.9769222267357258,-1.7042403554218986,-0.9087296858614159,-0.7766644870001103,-1.693869248048858,-0.4122235014290362,-1.2377042360794352,-1.701430230725487,0.6103075523055493,1.5223718437519433,1.114269801350224,1.0593004957423493,0.9704139217537544,-0.18920808580070414,old,60.0
GTEX-1AX9I,0.34846364098513277,1.5595269364438717,0.4096922329946225,0.7591756145161674,0.9001787461123136,2.17459868752382,0.28634587563849295,-1.3625478514507132,0.2826621282005449,0.3094526230281858,1.3862813600250414,0.18958492718817374,0.35358052172221527,0.4389926537757004,0.21996220745834466,-1.2640517052633864,0.29032689467522815,-0.5036117841002362,0.23166710953620048,0.6409843721410138,5.377315424838281,-0.9482431223603752,1.0177744460959985,-0.7026978727209795,-1.5277040984404062,-0.7118818776013182,-1.3320735785035878,-1.3914965167673097,-0.5474509608379715,0.7453660176165926,-1.2323194440576082,0.9315161644174171,-1.0671756479633399,-0.9288143123524724,-0.025221949911249292,-0.005644726226708033,0.7149587232760598,-1.121467928303714,-1.4782457238510658,1.0275556526876062,-1.262431073058814,-0.5181612524305683,1.1740467309829292,0.10171888591723575,-1.5146488654788166,-0.6447895299127641,0.10873191450565331,0.42595114542325097,1.6430057844501542,-0.5951183949376457,-0.8321544330039644,0.1378472949224453,-0.8550582717647602,0.6970169476521133,-0.018279096641398592,0.5924534642830263,-1.1341767544157808,0.34428863607915894,0.8715044076193263,1.9787879247562479,0.3478239979077118,1.0972131838929329,-0.2750490575244431,-0.0625985258404273,-0.08947938214073232,-0.3723108451995592,-0.14440741629577342,2.7122684634019008,-0.2363699549244639,-1.2495877287868677,old,60.0
GTEX-1B8L1,-0.4798752659937445,-0.2980675645929033,-0.2100373441211639,1.3055049578228894,0.8786782752537917,1.73316023114554,-0.28799207551951633,-0.19941074922859178,1.1017549139311043,0.742204009962537,-0.3311513538258492,0.2046344944414859,-0.16906659174704414,-0.6086257322744586,-1.0736447590907627,0.5054407859473358,-0.34896925194040895,-0.3102720077325143,0.5880568939290407,-1.2169192809216771,1.9816096332625275,-0.21413464189693648,-1.1305554605434378,-0.60036683897469,-1.0311618484320055,-0.45621347251443195,-0.8276931187619168,-1.2191654545180255,-0.7585619994030726,0.09292489725660787,-0.69815359800599,1.3399012331394782,-0.20245350132331724,-0.38912627802936556,0.7807412578718169,0.23484160048787042,-0.2186633359227228,-0.7975973780026486,-0.7975726683176468,0.870783947786192,-0.410119981909004,-0.6754143590257096,0.03751388772568885,-0.26568135382495894,-0.2649050133881922,-0.4399451113218772,-0.02660051699027936,-0.018417556075248784,0.8320359994970604,-0.27299567975699196,-1.0168230397167244,0.08370891772589216,-1.5727618299495243,1.081508652160243,-0.4551172384778797,0.6854755999575409,-0.6580932647379245,0.26552249809491946,0.133430116806161,1.586353068631566,-1.0698428587088509,-0.18928039007930364,-1.5524752046215453,-0.6614180775302276,0.3046197490454601,-0.9052798231857796,-1.0327123866816634,1.0211367202681194,-0.3007960842541634,-1.50278636722184,old,60.0
GTEX-1B8SF,-0.7460866985767203,-0.07452845512800227,-0.2838224162977679,0.8887065692653439,-0.711376592348251,0.37855205273493076,-0.6747933791087013,-1.0300241474241323,0.3994422447802592,1.4493632861545063,-0.5643027205492321,1.7602398072425873,-0.6538500354579386,-0.520002097948551,-0.11283556421966223,0.9210872809509167,-0.7583006980691461,0.7406731865583652,0.9610610366654964,0.09532332409743355,-0.1132824582567133,0.14719708133592765,0.2983459337563955,-0.3205946355950786,0.3002593506780266,-0.5586935865539321,0.2037828650312506,-0.2768461605000424,-0.7117793178112601,0.32524621812799104,-0.06618241688811505,0.3373910884851548,0.5507183039425495,0.5239371377514267,-0.07938326020376581,2.4670478255365658,0.18628191972239394,0.37114197296899604,0.048783909708819094,-0.5967559805700364,0.08824305784825075,0.5087580922475702,0.06855616370791205,-1.2113019343426965,-0.6225493306078842,1.6945810616268866,-0.8948729401380549,-0.45694510125257176,-1.1856918856400043,1.206269698153397,-1.177930144342657,0.07999432147791166,-1.4179841827544801,-0.5854778985848685,-1.2640500637691974,0.8572716791880284,-0.6282883061015568,0.3022886658199666,-0.15492223462217738,0.6261336659807083,-0.9659496260797421,-0.8657558053330247,-0.3588600345923651,-0.4297399556107417,-0.5213635119070973,-0.11423623209309355,-0.7257337081762611,0.1377182915144667,-0.2575816683416408,-0.6285278188160037,old,60.0
GTEX-1C6VS,0.06854547544786316,1.5009372265133945,1.3006147276027449,1.071278322217334,-1.4770375876449076,-1.2641890336638928,-0.7291563238072656,-0.5121443048591572,-0.5015554135028575,-0.18474038309023696,1.2847950846833434,-0.5154043646790745,-0.6128627623737964,-0.2978026581727764,-0.5900884702460208,-0.510925724699149,-1.1580114982643102,-1.1362230308070222,0.24446760631998068,-0.8257029172034822,0.09458965840478872,-0.4719356434530903,-0.5607881536475052,0.6180760400560174,1.17444687361182,0.6314744653023188,0.23996932957187164,1.0860407639587997,0.2651598199695811,-0.09111118790914885,0.5614280567737028,-0.8553237077574998,-0.09946144922707692,0.3001929080922282,-1.5335614373619948,-0.5415548670473822,0.23831707108299546,0.7330000009814859,1.2367549196442202,-0.19591568010644478,0.37726265937625697,1.2300566974544453,-1.6089753470565933,0.32563633810588755,-1.3857763118629556,0.9891096316088706,0.3959317332760876,0.9185194841653551,-0.8822864427161449,-1.7156545613016998,0.5721169806372114,-1.5226999040914726,-0.19971848390445668,-0.16323642276757924,0.3575508614250501,-0.2813086285788048,0.6824836057225236,-1.7954388419597762,-0.8779727469128342,-2.297226575577089,-0.8626622284316638,-0.8029478566165308,-1.3273498797164762,-0.14113049313737766,-0.32288626725430825,0.6088920526827009,1.4640269686014333,2.6614234576376017,0.38063924465144855,0.5918817172650426,old,60.0
GTEX-1EMGI,0.4666578211682482,1.0366694110016212,0.2551227074793395,0.6753981374456546,-1.587187979880259,-1.8795407062625233,-0.510502479467889,-0.3678496616910555,-0.5324400919278724,0.7570131380013386,2.058833719943104,1.029494205878401,-0.4761032950792101,-0.866148994152426,0.7577610311432256,0.8297928080385081,-0.051532204377296546,1.6530644783314572,1.1111880943416705,-0.11135770736927829,0.009060410971284337,-0.17806496488963602,0.20721428307027617,-1.0269218275466,-1.4435985096572286,-0.33510136330353535,-1.1493744261389895,-0.8294798284218562,-1.5902276720618571,-1.4668227331909376,-1.338106231649342,0.6504212975355886,-1.0066794971024893,-1.871411948183623,1.1182915465841268,1.8510339468798798,-0.2626334695221651,-1.5112863356566082,-1.1155644994022356,0.0978802633426021,-1.7066088873525675,0.08656170346656752,1.348224179049934,-0.7014903216359332,-0.5407472015805163,-0.32684057036435643,-0.8493079992288142,-1.0701480767305962,-0.07954017437312824,-0.6040293757266261,-1.0611769214209001,1.9315562149360324,-1.57755622736032,1.1728288510691205,-0.985902512659474,0.07265501895151572,1.3872758610228297,0.41203262557674813,0.49640687609084316,0.8575781665455924,0.20537094589152555,1.400383624791503,-0.11714877596249569,-0.7733044731471991,0.04219151035940778,-0.17619702544597463,0.3067449098956101,1.49985418907503,-0.6749024824498239,0.37933855932175903,old,60.0
GTEX-1F6I4,-0.2305073370043733,0.6542919052129147,-1.5801149244605759,-0.6320920807831346,-0.012952080647729196,1.5070271505826522,0.352510940613791,1.1947451124167878,1.3805787354914114,1.8982241288444888,-0.8731359078309401,1.1418132396800436,-1.2214441876966402,-1.6917714262240124,-1.9001299281315718,0.5840895185668014,-0.9606167156825525,-0.37289865388651683,1.1585375742832966,-2.3470467224916396,-0.14640111672151898,0.2448543886454502,-0.7270571594624574,2.0326546011826787,0.7199828757859663,0.4765749261437088,1.8867093221946154,-0.23044372543979627,0.5673318624560024,1.54477656461207,1.6482283530156356,0.5918045029504823,1.870145697028336,1.9709288416121624,-0.7295463934079315,-1.1993000309365014,0.17864789578054824,0.867061908240398,2.007076906146064,-0.7385530667549599,1.0099167014194148,0.1980879335881765,-1.8088255479354487,-0.5300439743129134,-1.2696498784072485,0.15520713371681316,-0.7836137899366751,-0.57810997824309,0.2772916678228608,-0.2569640276031608,-0.25320597409111195,-1.4910150332037846,-0.764031773125701,1.3359732442120966,-1.4043035911693116,1.493410839942387,-1.6781143102634082,-0.16733829560193453,0.8139029354917051,0.5700877279108925,-1.1174050687313026,-0.005386672567646298,0.21333767775247237,-1.030806229666205,0.04628242822989211,-1.8712367927645195,-1.0055303998248295,1.7452680114591816,0.058342755517437124,1.9500558588711652,old,60.0
GTEX-1GF9V,-0.7519122871972039,-0.8846018851772759,-2.253722145570082,0.8264513083955242,0.6432257438813376,0.7824135243830044,-0.5337651203094124,0.9268052065393059,-0.2485849096647551,1.4420239359009912,0.3255710880423074,1.1996039969318621,1.2207976439694754,-0.16372992353915733,0.19107976219875258,0.5636107812125982,-0.6139583458843346,-0.594325680623834,0.34028101057476134,0.29204000207055403,-0.4923219317905435,-1.2813733524845385,1.596675124444529,0.7917240047831554,0.33690761400834685,0.4167341392146297,0.683430417264408,-0.04320924622773492,0.8389952527133828,0.27492517192678423,0.6028722336044201,-0.9619235360148303,0.1706124460818994,0.3477957721921447,-1.5349801252962343,-1.1336667850093847,-1.2710313901078478,0.5361802439764759,0.001212378741197724,-1.9867779045317526,0.5134792247875278,-0.280601765767239,-0.5030334103142277,-0.6161647222826799,-0.8693781687910715,0.27389480240756714,-0.9799737875022239,0.10324425285747063,-1.6206044054389592,-1.4249508512849482,-0.596085738940687,-0.6990832785430315,-0.9664702404056924,1.5508830337014743,-0.17109805860262534,-0.8103410611654785,-1.5717024362017655,-1.0642769943023276,-0.6007650235045882,-0.24861139661910533,0.5911663067753625,-0.41673342702842725,0.4395751089791913,0.23867681949488817,0.5153900143137886,1.4411174811496616,0.49315062500954826,0.5607324176400305,-0.5703117872709098,-0.6757404301258866,old,60.0
GTEX-1GN2E,-1.42243722512334,-1.0110457453034571,0.16982958763170677,-0.08054973007813723,-2.525424969495618,1.0430598105777749,0.23612216286597792,-1.633856264848543,0.8482227743300037,0.799095683898141,0.1531888257675813,-0.9276571122504614,-0.9211966723248372,-0.3390532254309033,0.028759450411996144,-0.9491842208265303,1.0097241143497309,1.1093521115165619,-0.3523283795150746,0.8021869303559442,-0.7266677538971393,0.04320042388315074,-0.15286368384480542,1.5131947398989158,0.6814007199706651,1.0123775752153124,0.4008829787525507,0.20882513581825257,1.1171085995159624,1.310515383265709,0.9510931661078535,0.49539815324852743,0.4080119848925988,1.3255697842766423,-0.6710987765778168,-0.21746527387499312,0.8531228547008919,-0.361537080562892,1.2186991898754291,-0.5707810841108965,0.20319591381353858,0.43922313631427307,-1.5484517006947236,-0.993506622374504,0.26829997947149314,-0.6649918468653133,1.5884947652054127,1.0618948763264902,-0.7182714608557401,-0.5386006775519037,0.23822080531482107,0.8237239351393237,1.3233608487116129,-1.4401740405767722,-0.9409539130393881,0.9110491392169221,-0.13977773918560882,0.19756644013755012,1.158033334077027,1.7456124691926858,0.570111158119296,-1.7717149065815123,0.670081136072943,0.34837996594202697,-0.3501555319709139,2.751095986633019,1.4772256935192827,0.3652927818083037,0.6225744007736775,-0.20283283227826213,old,60.0
GTEX-1GN73,-0.5276163066182514,-0.6699699077975584,0.2068809898781805,0.33830285218628176,-1.470927336686445,0.022280237164012895,-0.5250754470013695,-0.7086479705687099,0.6517568774845016,-0.3043076278597503,1.018494840575679,-0.03777279320088201,-0.07473071228591444,-0.19564296521883634,-0.370175536587757,0.06193592624545633,-1.3177135934482413,-1.3300204403312155,-1.867543396051584,-0.1888873580552896,1.1818352336806923,0.2426294755686522,-2.0688839585395744,-0.5677115905676529,-1.1436125027685407,-0.41332741981354915,-1.48017740212738,0.44122695063798734,-0.26406954570538854,-0.9094118064804816,-0.8856056806354041,0.5195538831657794,-1.4365930537409723,-0.4584678615443122,0.05913514184423171,0.3038496638855729,-0.10877553536284366,-1.1798800528439635,-0.6093340712395608,0.18347357658966823,-1.6499838099771555,0.7811308468181702,-0.2622383829038331,-0.1838824794121712,-0.2806185666347926,1.5090282881777133,2.0079056378221103,0.6006332320056809,0.3703136412539396,1.2295271129090035,-0.28275252872544493,-1.6398274110144322,0.44078451171461014,0.5627911585708031,0.07641159494463351,1.421014209285765,-0.20183810124844298,-0.6210327793109057,0.522572655704918,0.2224230927562005,1.181423672269904,0.5804350674051256,1.2414904922874026,0.0019317564796589178,-0.6558958159964647,-0.21394441992500582,-0.4165319608529878,0.8473656021981715,-0.9749977766817234,-0.7082082540969795,old,60.0
GTEX-1H3O1,1.3981441738632947,-0.7330559138612418,1.5561244136649053,-0.01243816524155552,0.09867660451654363,-0.8686487553393542,-1.8429589305865146,-0.45596591024570304,-1.0244384172093743,-2.0123457326457457,-0.49918624029640474,-0.6399083117799556,1.086904732200156,0.835238389744194,0.10276529237750517,0.10283346916522972,0.33716255409984913,0.2846279670716916,-0.2921093396706368,-0.18616037960972104,1.5842334437693728,0.2951970265261674,-0.9001342148347427,0.4603922111616854,-0.927126444204598,0.5529193849525035,1.0909230200275999,-0.12348576934400915,0.8837132423158509,0.9671402730753773,0.2874139600698296,-0.1210369533539681,0.2827676579113968,0.48158861750300436,0.4512533428109547,-0.9705770891110757,-0.4385873922889511,-1.1184667655191896,-0.4438727967423694,0.8671649428772308,-0.36154972482491987,-0.13312408971836848,-0.8797639564257907,0.9174675047603257,-0.8710025067643117,0.4614100648300889,2.6130313147332043,-0.3306239140699848,0.25984740832511843,-0.18610152842213473,-0.7035511335391442,-0.6119743833303587,0.7554343357055469,0.7191795653518186,0.3014867344648628,0.11124007759308882,-0.021036122691045378,-2.122321494565645,0.7669273801535329,0.06368551026263457,-0.07406998293551634,-0.16274857368658638,-0.5508449433892376,-0.6279517498099727,0.06142980812661102,0.8091964691199691,0.3339281994442802,0.5426913225483913,-0.2978855252179566,-0.3025008866210615,old,60.0
GTEX-1HCU6,0.5111276631159964,-0.3815841789598227,0.34256891268535383,0.42604449062386734,-1.2279146012319906,1.9946183471208874,0.24201864468120093,-0.8199695033227307,-0.42815820814878236,0.9578490817162219,1.4439832267714312,-0.7910795398421813,1.0429182704246849,0.21904172094739174,-0.38464483573273767,0.12841237052353693,-0.06818510732873473,-1.1047955632944133,-0.6536525514141469,-0.45776909017457484,0.37259900609134117,2.907095879858497,0.11719985978483806,-0.832665217141694,0.8311706728134075,0.16615400263770932,-1.7755582355366986,1.1181979879273354,0.2930182638576227,0.6908871613968386,-0.8323357401429522,1.3139817767778261,-1.49101353528618,0.3966069676795768,0.5940686606956641,0.7953013345928561,-0.8414086410098369,-0.3997656246687257,-1.7442405949066444,-0.29738748319208863,-0.8568708121845797,-0.5160358234680348,0.5735072732545893,-0.5390319328885782,-0.2200641305905951,1.6380892742918065,0.00499323939279165,0.885620519098195,-0.2922269102581203,-1.080572092506337,-0.09662989875089886,-2.3551931651918143,0.47813058393277136,0.35677944992805094,1.0182111226671002,0.29770090619834577,0.6116259204772231,-0.6969904005074963,0.8689316571817159,-0.3118114357573382,0.19570736959798674,0.6822252520138735,1.3123043866354227,0.025495615439983015,-1.0720347414057927,-0.17076722660336624,0.7182698358174989,0.32247480687604035,-0.6934769139858682,-0.7176568784654606,old,60.0
GTEX-1I1GR,1.700020252091987,1.5434657057504624,0.4264974485382129,1.269020737916554,0.49336231601677283,-0.6289302530372542,1.5740835270349893,1.0318355281049758,-0.9768462741025721,1.2929545262430373,0.39100214380574017,0.3721784656397657,-0.17637453490242427,1.230197426964164,0.48919321643141034,0.4027926315809819,0.6528822276454932,-0.4842384261101938,-0.8826344320425212,0.04738590837799354,2.088650244890171,1.4561312998760867,-0.6164988143525798,-0.05338585154754086,0.1524561849046529,1.5529444068493936,-0.3740069449595666,-0.9445988211553787,-1.3834823497834117,0.505861173103754,0.6863464108018793,-0.19581003650505135,0.9790098363106022,0.2748003941990059,-0.9310109905171982,1.9944573565088481,-1.1686127159437556,0.23279059906365976,-0.053274643877390906,-0.9994349740615964,-0.2560368578646882,-0.7124412335299721,1.2984005522141586,-0.9685907074106364,-0.573775204858418,1.4085026624736574,-2.129608163512607,-1.3168252567564747,1.471585742254166,-0.7266173288103872,-1.173460985165966,-1.170444960438747,1.5529243634121401,-1.9344102028766414,1.1965096358485399,-0.45159824118151515,1.2904268012897462,2.6808946165035135,-0.8261519477002761,-0.828189115327298,0.29444111157717884,-0.3694795623692988,1.0739222647670978,0.06845375224376965,0.22166103969915654,0.5007672289595286,-0.5438841951341945,0.05185289511059968,2.4717115301133807,-0.22170771104034173,old,60.0
GTEX-1I1GV,-1.395739880670704,0.007993855422250395,-0.9541388245043301,-0.41092600804501733,1.665304222167071,-0.4652227239569433,0.42804272509648505,0.3797159268258263,0.5320484222648811,2.252587116966732,-0.020566893951212063,0.7923177499580417,-0.8112620014915719,-0.06222094124377492,0.7559488052789085,0.7532901984638979,-0.515975394873285,0.5229770730719847,0.8758823063113633,-0.24764921000576937,1.8589479062965306,-0.27998068861869707,-1.1628311476896194,1.6221033331998729,0.2553588554219831,3.484615429667995,0.6432048517281374,0.8066369551444652,1.9067203983780316,-0.08195829336116217,0.7927716234897441,-1.9189729421294788,1.8227126324742988,1.8480370982044356,-1.1215721673172034,-0.2029383739039044,2.828720198293627,0.007572829294997418,0.943278701346111,-1.16959512967836,0.974763919347565,1.293203757176771,-2.0731491113300624,0.5041479468588682,-0.0741849734602284,-0.9856228455538234,-1.2355126078872298,-1.246598452445225,-0.03348223110230723,0.049254618104601626,2.5124034489018525,-1.1285043558751109,0.12450306486265217,0.09948229837849687,-0.2385539903556105,-0.19263513506155047,-0.6558157254150597,-0.49969932916387616,0.6446808388834556,-0.059944418139270365,0.3146617034093631,-0.09369599803737197,0.15729021794421852,-1.0697355961271462,0.4676125273755999,0.4466422411904292,-0.3253883652736192,0.22790098251064256,0.8299034530197338,0.6084352964464497,old,60.0
